,id,graph_class,n,k,status,best_solution,best_bound,linear_relaxation,extra_params,result_ticks,result_time
20,graphs/star/star_16.txt_8,star,16,8,101,7.0,7.0,,,7.0,0.041541099548339844
21,graphs/star/star_16.txt_9,star,16,9,101,8.0,8.0,,,8.0,0.04790806770324707
22,graphs/star/star_16.txt_10,star,16,10,101,9.0,9.0,,,9.0,0.0349125862121582
23,graphs/star/star_16.txt_11,star,16,11,101,10.0,10.0,,,10.0,0.02764749526977539
24,graphs/star/star_16.txt_12,star,16,12,101,11.0,11.0,,,11.0,0.027977705001831055
25,graphs/star/star_16.txt_13,star,16,13,101,12.0,12.0,,,12.0,0.03004908561706543
26,graphs/star/star_16.txt_14,star,16,14,101,13.0,13.0,,,13.0,0.02988290786743164
27,graphs/star/star_16.txt_15,star,16,15,101,14.0,14.0,,,14.0,0.034102439880371094
28,graphs/star/star_32.txt_0,star,32,0,101,0.0,0.0,,,0.0,0.013037443161010742
29,graphs/star/star_32.txt_1,star,32,1,101,0.0,0.0,,,0.0,0.021095752716064453
30,graphs/star/star_32.txt_2,star,32,2,101,1.0,1.0,,,1.0,0.032907724380493164
31,graphs/star/star_32.txt_3,star,32,3,101,2.0,2.0,,,2.0,0.027494430541992188
32,graphs/star/star_32.txt_4,star,32,4,101,3.0,3.0,,,3.0,0.026178836822509766
33,graphs/star/star_32.txt_5,star,32,5,101,4.0,4.0,,,4.0,0.02463555335998535
34,graphs/star/star_32.txt_6,star,32,6,101,5.0,5.0,,,5.0,0.032444000244140625
35,graphs/star/star_32.txt_7,star,32,7,101,6.0,6.0,,,6.0,0.03211855888366699
36,graphs/star/star_32.txt_8,star,32,8,101,7.0,7.0,,,7.0,0.03964066505432129
37,graphs/star/star_32.txt_9,star,32,9,101,8.0,8.0,,,8.0,0.03501439094543457
38,graphs/star/star_32.txt_10,star,32,10,101,9.0,9.0,,,9.0,0.036832571029663086
39,graphs/star/star_32.txt_11,star,32,11,101,10.0,10.0,,,10.0,0.031272172927856445
40,graphs/star/star_32.txt_12,star,32,12,101,11.0,11.0,,,11.0,0.031012535095214844
41,graphs/star/star_32.txt_13,star,32,13,101,12.0,12.0,,,12.0,0.025496482849121094
42,graphs/star/star_32.txt_14,star,32,14,101,13.0,13.0,,,13.0,0.03143596649169922
43,graphs/star/star_32.txt_15,star,32,15,101,14.0,14.0,,,14.0,0.028815031051635742
44,graphs/star/star_32.txt_16,star,32,16,101,15.0,15.0,,,15.0,0.029375314712524414
45,graphs/star/star_32.txt_17,star,32,17,101,16.0,16.0,,,16.0,0.02807307243347168
46,graphs/star/star_32.txt_18,star,32,18,101,17.0,17.0,,,17.0,0.028680801391601562
47,graphs/star/star_32.txt_19,star,32,19,101,18.0,18.0,,,18.0,0.03026866912841797
48,graphs/star/star_32.txt_20,star,32,20,101,19.0,19.0,,,19.0,0.03118419647216797
49,graphs/star/star_32.txt_21,star,32,21,101,20.0,20.0,,,20.0,0.030561447143554688
50,graphs/star/star_32.txt_22,star,32,22,101,21.0,21.0,,,21.0,0.0263822078704834
51,graphs/star/star_32.txt_23,star,32,23,101,22.0,22.0,,,22.0,0.023237228393554688
52,graphs/star/star_32.txt_24,star,32,24,101,23.0,23.0,,,23.0,0.026961803436279297
53,graphs/star/star_32.txt_25,star,32,25,101,24.0,24.0,,,24.0,0.04245877265930176
54,graphs/star/star_32.txt_26,star,32,26,101,25.0,25.0,,,25.0,0.033139705657958984
55,graphs/star/star_32.txt_27,star,32,27,101,26.0,26.0,,,26.0,0.04547905921936035
56,graphs/star/star_32.txt_28,star,32,28,101,27.0,27.0,,,27.0,0.08268046379089355
57,graphs/star/star_32.txt_29,star,32,29,101,28.0,28.0,,,28.0,0.05550646781921387
58,graphs/star/star_32.txt_30,star,32,30,101,29.0,29.0,,,29.0,0.10123538970947266
59,graphs/star/star_32.txt_31,star,32,31,101,30.0,30.0,,,30.0,0.06907939910888672
60,graphs/star/star_64.txt_0,star,64,0,101,0.0,0.0,,,0.0,0.020982980728149414
61,graphs/star/star_64.txt_3,star,64,3,101,2.0,2.0,,,2.0,0.06839776039123535
62,graphs/star/star_64.txt_6,star,64,6,101,5.0,5.0,,,5.0,0.0648488998413086
63,graphs/star/star_64.txt_9,star,64,9,101,8.0,8.0,,,8.0,0.06039881706237793
64,graphs/star/star_64.txt_12,star,64,12,101,11.0,11.0,,,11.0,0.04570770263671875
65,graphs/star/star_64.txt_15,star,64,15,101,14.0,14.0,,,14.0,0.0358121395111084
66,graphs/star/star_64.txt_18,star,64,18,101,17.0,17.0,,,17.0,0.030678987503051758
67,graphs/star/star_64.txt_21,star,64,21,101,20.0,20.0,,,20.0,0.03176307678222656
68,graphs/star/star_64.txt_24,star,64,24,101,23.0,23.0,,,23.0,0.03300046920776367
69,graphs/star/star_64.txt_27,star,64,27,101,26.0,26.0,,,26.0,0.02641153335571289
70,graphs/star/star_64.txt_30,star,64,30,101,29.0,29.0,,,29.0,0.02903461456298828
71,graphs/star/star_64.txt_33,star,64,33,101,32.0,32.0,,,32.0,0.029355525970458984
72,graphs/star/star_64.txt_36,star,64,36,101,35.0,35.0,,,35.0,0.038333892822265625
73,graphs/star/star_64.txt_39,star,64,39,101,38.0,38.0,,,38.0,0.04798603057861328
74,graphs/star/star_64.txt_42,star,64,42,101,41.0,41.0,,,41.0,0.04365992546081543
75,graphs/star/star_64.txt_45,star,64,45,101,44.0,44.0,,,44.0,0.04098391532897949
76,graphs/star/star_64.txt_48,star,64,48,101,47.0,47.0,,,47.0,0.04132342338562012
77,graphs/star/star_64.txt_51,star,64,51,101,50.0,50.0,,,50.0,0.051232337951660156
78,graphs/star/star_64.txt_54,star,64,54,101,53.0,53.0,,,53.0,0.0473790168762207
79,graphs/star/star_64.txt_57,star,64,57,101,56.0,56.0,,,56.0,0.04340100288391113
80,graphs/star/star_64.txt_60,star,64,60,101,59.0,59.0,,,59.0,0.060570716857910156
81,graphs/star/star_64.txt_63,star,64,63,101,62.0,62.0,,,62.0,0.062172889709472656
82,graphs/star/star_128.txt_0,star,128,0,101,0.0,0.0,,,0.0,0.013506650924682617
83,graphs/star/star_128.txt_6,star,128,6,101,5.0,5.0,,,5.0,0.052182912826538086
84,graphs/star/star_128.txt_12,star,128,12,101,11.0,11.0,,,11.0,0.11308598518371582
85,graphs/star/star_128.txt_18,star,128,18,101,17.0,17.0,,,17.0,0.09951114654541016
86,graphs/star/star_128.txt_24,star,128,24,101,23.0,23.0,,,23.0,0.0996401309967041
87,graphs/star/star_128.txt_30,star,128,30,101,29.0,29.0,,,29.0,0.09657120704650879
88,graphs/star/star_128.txt_36,star,128,36,101,35.0,35.0,,,35.0,0.09368038177490234
89,graphs/star/star_128.txt_42,star,128,42,101,41.0,41.0,,,41.0,0.061229705810546875
90,graphs/star/star_128.txt_48,star,128,48,101,47.0,47.0,,,47.0,0.05499434471130371
91,graphs/star/star_128.txt_54,star,128,54,101,53.0,53.0,,,53.0,0.052472829818725586
92,graphs/star/star_128.txt_60,star,128,60,101,59.0,59.0,,,59.0,0.057837486267089844
93,graphs/star/star_128.txt_66,star,128,66,101,65.0,65.0,,,65.0,0.03431081771850586
94,graphs/star/star_128.txt_72,star,128,72,101,71.0,71.0,,,71.0,0.0338132381439209
95,graphs/star/star_128.txt_78,star,128,78,101,77.0,77.0,,,77.0,0.04359149932861328
96,graphs/star/star_128.txt_84,star,128,84,101,83.0,83.0,,,83.0,0.04264688491821289
97,graphs/star/star_128.txt_90,star,128,90,101,89.0,89.0,,,89.0,0.04824709892272949
98,graphs/star/star_128.txt_96,star,128,96,101,95.0,95.0,,,95.0,0.04256701469421387
99,graphs/star/star_128.txt_102,star,128,102,101,101.0,101.0,,,101.0,0.049471378326416016
100,graphs/star/star_128.txt_108,star,128,108,101,107.0,107.0,,,107.0,0.038170814514160156
101,graphs/star/star_128.txt_114,star,128,114,101,113.0,113.0,,,113.0,0.04478883743286133
102,graphs/star/star_128.txt_120,star,128,120,101,119.0,119.0,,,119.0,0.04163384437561035
103,graphs/star/star_128.txt_126,star,128,126,101,125.0,125.0,,,125.0,0.04412579536437988
104,graphs/star/star_256.txt_0,star,256,0,101,0.0,0.0,,,0.0,0.015014886856079102
105,graphs/star/star_256.txt_12,star,256,12,101,11.0,11.0,,,11.0,0.10112977027893066
106,graphs/star/star_256.txt_24,star,256,24,101,23.0,23.0,,,23.0,0.15207958221435547
107,graphs/star/star_256.txt_36,star,256,36,101,35.0,35.0,,,35.0,0.09662866592407227
108,graphs/star/star_256.txt_48,star,256,48,101,47.0,47.0,,,47.0,0.10082721710205078
109,graphs/star/star_256.txt_60,star,256,60,101,59.0,59.0,,,59.0,0.060030221939086914
110,graphs/star/star_256.txt_72,star,256,72,101,71.0,71.0,,,71.0,0.06065487861633301
111,graphs/star/star_256.txt_84,star,256,84,101,83.0,83.0,,,83.0,0.06274032592773438
112,graphs/star/star_256.txt_96,star,256,96,101,95.0,95.0,,,95.0,0.06003713607788086
113,graphs/star/star_256.txt_108,star,256,108,101,107.0,107.0,,,107.0,0.09820175170898438
114,graphs/star/star_256.txt_120,star,256,120,101,119.0,119.0,,,119.0,0.07431697845458984
115,graphs/star/star_256.txt_132,star,256,132,101,131.0,131.0,,,131.0,0.08964228630065918
116,graphs/star/star_256.txt_144,star,256,144,101,143.0,143.0,,,143.0,0.07345867156982422
117,graphs/star/star_256.txt_156,star,256,156,101,155.0,155.0,,,155.0,0.07582736015319824
118,graphs/star/star_256.txt_168,star,256,168,101,167.0,167.0,,,167.0,0.08854866027832031
119,graphs/star/star_256.txt_180,star,256,180,101,179.0,179.0,,,179.0,0.10075068473815918
120,graphs/star/star_256.txt_192,star,256,192,101,191.0,191.0,,,191.0,0.14991974830627441
121,graphs/star/star_256.txt_204,star,256,204,101,203.0,203.0,,,203.0,0.08660721778869629
122,graphs/star/star_256.txt_216,star,256,216,101,215.0,215.0,,,215.0,0.11892867088317871
123,graphs/star/star_256.txt_228,star,256,228,101,227.0,227.0,,,227.0,0.06269145011901855
124,graphs/star/star_256.txt_240,star,256,240,101,239.0,239.0,,,239.0,0.06332588195800781
125,graphs/star/star_256.txt_252,star,256,252,101,251.0,251.0,,,251.0,0.07445383071899414
126,graphs/star/star_512.txt_0,star,512,0,101,0.0,0.0,,,0.0,0.015663862228393555
127,graphs/star/star_512.txt_25,star,512,25,101,24.0,24.0,,,24.0,0.1418774127960205
128,graphs/star/star_512.txt_50,star,512,50,101,49.0,49.0,,,49.0,0.11843371391296387
129,graphs/star/star_512.txt_75,star,512,75,101,74.0,74.0,,,74.0,0.11220645904541016
130,graphs/star/star_512.txt_100,star,512,100,101,99.0,99.0,,,99.0,0.10985398292541504
131,graphs/star/star_512.txt_125,star,512,125,101,124.0,124.0,,,124.0,0.14937806129455566
132,graphs/star/star_512.txt_150,star,512,150,101,149.0,149.0,,,149.0,0.1497783660888672
133,graphs/star/star_512.txt_175,star,512,175,101,174.0,174.0,,,174.0,0.14734864234924316
134,graphs/star/star_512.txt_200,star,512,200,101,199.0,199.0,,,199.0,0.1295464038848877
135,graphs/star/star_512.txt_225,star,512,225,101,224.0,224.0,,,224.0,0.10296154022216797
136,graphs/star/star_512.txt_250,star,512,250,101,249.0,249.0,,,249.0,0.12519407272338867
137,graphs/star/star_512.txt_275,star,512,275,101,274.0,274.0,,,274.0,0.17194223403930664
138,graphs/star/star_512.txt_300,star,512,300,101,299.0,299.0,,,299.0,0.1672368049621582
139,graphs/star/star_512.txt_325,star,512,325,101,324.0,324.0,,,324.0,0.12433576583862305
140,graphs/star/star_512.txt_350,star,512,350,101,349.0,349.0,,,349.0,0.09703397750854492
141,graphs/star/star_512.txt_375,star,512,375,101,374.0,374.0,,,374.0,0.10668182373046875
142,graphs/star/star_512.txt_400,star,512,400,101,399.0,399.0,,,399.0,0.09468603134155273
143,graphs/star/star_512.txt_425,star,512,425,101,424.0,424.0,,,424.0,0.09143304824829102
144,graphs/star/star_512.txt_450,star,512,450,101,449.0,449.0,,,449.0,0.08945679664611816
145,graphs/star/star_512.txt_475,star,512,475,101,474.0,474.0,,,474.0,0.1079866886138916
146,graphs/star/star_512.txt_500,star,512,500,101,499.0,499.0,,,499.0,0.1030128002166748
147,graphs/star/star_1024.txt_0,star,1024,0,101,0.0,0.0,,,0.0,0.008726358413696289
148,graphs/star/star_1024.txt_51,star,1024,51,101,50.0,50.0,,,50.0,0.21864914894104004
149,graphs/star/star_1024.txt_102,star,1024,102,101,101.0,101.0,,,101.0,0.2105855941772461
150,graphs/star/star_1024.txt_153,star,1024,153,101,152.0,152.0,,,152.0,0.27460384368896484
151,graphs/star/star_1024.txt_204,star,1024,204,101,203.0,203.0,,,203.0,0.22342324256896973
152,graphs/star/star_1024.txt_255,star,1024,255,101,254.0,254.0,,,254.0,0.1706233024597168
153,graphs/star/star_1024.txt_306,star,1024,306,101,305.0,305.0,,,305.0,0.17792439460754395
154,graphs/star/star_1024.txt_357,star,1024,357,101,356.0,356.0,,,356.0,0.17347502708435059
155,graphs/star/star_1024.txt_408,star,1024,408,101,407.0,407.0,,,407.0,0.18884944915771484
156,graphs/star/star_1024.txt_459,star,1024,459,101,458.0,458.0,,,458.0,0.16909575462341309
157,graphs/star/star_1024.txt_510,star,1024,510,101,509.0,509.0,,,509.0,0.17782211303710938
158,graphs/star/star_1024.txt_561,star,1024,561,101,560.0,560.0,,,560.0,0.18797683715820312
159,graphs/star/star_1024.txt_612,star,1024,612,101,611.0,611.0,,,611.0,0.1822035312652588
160,graphs/star/star_1024.txt_663,star,1024,663,101,662.0,662.0,,,662.0,0.23416543006896973
161,graphs/star/star_1024.txt_714,star,1024,714,101,713.0,713.0,,,713.0,0.17888736724853516
162,graphs/star/star_1024.txt_765,star,1024,765,101,764.0,764.0,,,764.0,0.18867039680480957
163,graphs/star/star_1024.txt_816,star,1024,816,101,815.0,815.0,,,815.0,0.3256568908691406
164,graphs/star/star_1024.txt_867,star,1024,867,101,866.0,866.0,,,866.0,0.19582486152648926
165,graphs/star/star_1024.txt_918,star,1024,918,101,917.0,917.0,,,917.0,0.1837913990020752
166,graphs/star/star_1024.txt_969,star,1024,969,101,968.0,968.0,,,968.0,0.20325779914855957
167,graphs/star/star_1024.txt_1020,star,1024,1020,101,1019.0,1019.0,,,1019.0,0.19442296028137207
168,graphs/star/star_2048.txt_0,star,2048,0,101,0.0,0.0,,,0.0,0.012857437133789062
169,graphs/star/star_2048.txt_102,star,2048,102,101,101.0,101.0,,,101.0,0.5031282901763916
170,graphs/star/star_2048.txt_204,star,2048,204,101,203.0,203.0,,,203.0,0.6004314422607422
171,graphs/star/star_2048.txt_306,star,2048,306,101,305.0,305.0,,,305.0,0.4534270763397217
172,graphs/star/star_2048.txt_408,star,2048,408,101,407.0,407.0,,,407.0,0.46381306648254395
173,graphs/star/star_2048.txt_510,star,2048,510,101,509.0,509.0,,,509.0,0.5759952068328857
174,graphs/star/star_2048.txt_612,star,2048,612,101,611.0,611.0,,,611.0,0.5588140487670898
175,graphs/star/star_2048.txt_714,star,2048,714,101,713.0,713.0,,,713.0,0.5209617614746094
176,graphs/star/star_2048.txt_816,star,2048,816,101,815.0,815.0,,,815.0,0.5161283016204834
177,graphs/star/star_2048.txt_918,star,2048,918,101,917.0,917.0,,,917.0,0.5545680522918701
178,graphs/star/star_2048.txt_1020,star,2048,1020,101,1019.0,1019.0,,,1019.0,0.7147679328918457
179,graphs/star/star_2048.txt_1122,star,2048,1122,101,1121.0,1121.0,,,1121.0,0.5059401988983154
180,graphs/star/star_2048.txt_1224,star,2048,1224,101,1223.0,1223.0,,,1223.0,0.6732747554779053
181,graphs/star/star_2048.txt_1326,star,2048,1326,101,1325.0,1325.0,,,1325.0,0.5394771099090576
182,graphs/star/star_2048.txt_1428,star,2048,1428,101,1427.0,1427.0,,,1427.0,0.6413626670837402
183,graphs/star/star_2048.txt_1530,star,2048,1530,101,1529.0,1529.0,,,1529.0,0.964496374130249
184,graphs/star/star_2048.txt_1632,star,2048,1632,101,1631.0,1631.0,,,1631.0,0.5913147926330566
185,graphs/star/star_2048.txt_1734,star,2048,1734,101,1733.0,1733.0,,,1733.0,0.6112992763519287
186,graphs/star/star_2048.txt_1836,star,2048,1836,101,1835.0,1835.0,,,1835.0,0.6349332332611084
187,graphs/star/star_2048.txt_1938,star,2048,1938,101,1937.0,1937.0,,,1937.0,0.5484769344329834
188,graphs/star/star_2048.txt_2040,star,2048,2040,101,2039.0,2039.0,,,2039.0,0.6824970245361328
189,graphs/star/star_4096.txt_0,star,4096,0,101,0.0,0.0,,,0.0,0.0312657356262207
190,graphs/star/star_4096.txt_204,star,4096,204,101,203.0,203.0,,,203.0,1.8711304664611816
191,graphs/star/star_4096.txt_408,star,4096,408,101,407.0,407.0,,,407.0,2.3491759300231934
192,graphs/star/star_4096.txt_612,star,4096,612,101,611.0,611.0,,,611.0,2.304408550262451
193,graphs/star/star_4096.txt_816,star,4096,816,101,815.0,815.0,,,815.0,1.9466187953948975
194,graphs/star/star_4096.txt_1020,star,4096,1020,101,1019.0,1019.0,,,1019.0,2.324828863143921
195,graphs/star/star_4096.txt_1224,star,4096,1224,101,1223.0,1223.0,,,1223.0,1.9903833866119385
196,graphs/star/star_4096.txt_1428,star,4096,1428,101,1427.0,1427.0,,,1427.0,1.8750085830688477
197,graphs/star/star_4096.txt_1632,star,4096,1632,101,1631.0,1631.0,,,1631.0,2.1551740169525146
198,graphs/star/star_4096.txt_1836,star,4096,1836,101,1835.0,1835.0,,,1835.0,1.8606781959533691
199,graphs/star/star_4096.txt_2040,star,4096,2040,101,2039.0,2039.0,,,2039.0,2.08432674407959
200,graphs/star/star_4096.txt_2244,star,4096,2244,101,2243.0,2243.0,,,2243.0,1.8635380268096924
201,graphs/star/star_4096.txt_2448,star,4096,2448,101,2447.0,2447.0,,,2447.0,2.8129773139953613
202,graphs/star/star_4096.txt_2652,star,4096,2652,101,2651.0,2651.0,,,2651.0,2.026355743408203
203,graphs/star/star_4096.txt_2856,star,4096,2856,101,2855.0,2855.0,,,2855.0,1.968639850616455
204,graphs/star/star_4096.txt_3060,star,4096,3060,101,3059.0,3059.0,,,3059.0,1.9665205478668213
205,graphs/star/star_4096.txt_3264,star,4096,3264,101,3263.0,3263.0,,,3263.0,1.892153263092041
206,graphs/star/star_4096.txt_3468,star,4096,3468,101,3467.0,3467.0,,,3467.0,1.8246150016784668
207,graphs/star/star_4096.txt_3672,star,4096,3672,101,3671.0,3671.0,,,3671.0,1.7340145111083984
208,graphs/star/star_4096.txt_3876,star,4096,3876,101,3875.0,3875.0,,,3875.0,1.7824485301971436
209,graphs/star/star_4096.txt_4080,star,4096,4080,101,4079.0,4079.0,,,4079.0,2.6200592517852783
210,graphs/star/star_8192.txt_0,star,8192,0,101,0.0,0.0,,,0.0,0.024013757705688477
211,graphs/star/star_8192.txt_409,star,8192,409,101,408.0,408.0,,,408.0,8.018031597137451
212,graphs/star/star_8192.txt_818,star,8192,818,101,817.0,817.0,,,817.0,8.24848198890686
213,graphs/star/star_8192.txt_1227,star,8192,1227,101,1226.0,1226.0,,,1226.0,7.446671009063721
